Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
cost to move apartment cross country,85,85,320,14,0.00,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.33,118000000,"[4,13,10,13,13,13,10,13,13,16,13,13]",2026-02-03,"Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
after hours moving company,56,56,880,17,2.25,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.02,506000000,"[81,81,81,100,100,8,13,30,62,13,8,13]",2026-03-01,"Local pack, Video, People also ask, Related searches",commercial,Organic
orleans moving companies,31,31,170,14,4.55,https://www.firstratemovers.com/,0,0,0.00,0.75,23800000,"[18,29,29,22,43,29,54,43,35,66,35,35]",2026-02-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
orleans moving companies,86,86,170,14,4.55,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.75,23800000,"[18,29,29,22,43,29,54,43,35,66,35,35]",2026-02-28,"Local pack, Video, Image, People also ask, Related searches",commercial,Organic
moving boxes prices,17,17,50,26,0.99,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.99,0,"[14,14,14,14,78,78,78,78,78,14,14,14]",2026-03-16,"Video, Image, Popular products, Related searches",transactional,Organic
db movers ottawa,23,23,70,28,0.00,https://www.firstratemovers.com/,0,0,0.00,0.04,37300,"[14,78,78,14,78,78,78,64,50,50,50,50]",2026-01-28,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,Organic
moving help by the hour,43,43,90,21,2.36,https://www.firstratemovers.com/local-moving-in-ottawa/,0,0,0.00,0.89,125,"[4,4,4,29,29,10,43,22,22,18,10,10]",2026-03-08,"Knowledge panel, Video, Related searches, AI overview","commercial, informational",Organic
movers sault ste marie,2,2,140,15,1.68,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.57,76500,"[23,23,18,35,23,23,18,28,28,23,23,23]",2026-02-28,"Local pack, Image, People also ask, Related searches",commercial,People also ask
how to pack for movers,16,0,170,10,0.60,https://www.firstratemovers.com/how-to-pack-for-your-move/,0,0,0.00,0.66,38300000,"[53,28,65,65,65,81,81,65,53,43,43,28]",2026-03-27,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
how to pack for movers,62,0,170,10,0.60,https://www.firstratemovers.com/packing-hints-and-tips/,0,0,0.00,0.66,38300000,"[53,28,65,65,65,81,81,65,53,43,43,28]",2026-03-27,"Sitelinks, Video, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
relocation movers,1,1,70,58,4.88,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,1,13100000,"[3,3,3,3,3,3,100,5,3,1,3,11]",2026-02-09,"Local pack, Video, People also ask, Related searches",commercial,People also ask
classic movers ottawa,20,20,70,25,2.27,https://www.firstratemovers.com/,0,0,0.00,0.43,0,"[52,41,52,82,64,41,41,29,64,41,23,11]",2026-03-11,"Knowledge panel, Sitelinks, Related searches",navigational,Organic
hire movers toronto,64,64,90,41,8.46,https://www.firstratemovers.com/moving-from-ottawa-to-toronto/,0,0,0.00,1,0,"[1,1,1,1,1,1,3,4,3,3,5,5]",2026-03-16,"Knowledge panel, Sitelinks, Video, Related searches, AI overview",commercial,Organic
office movers ottawa,14,14,50,40,10.39,https://www.firstratemovers.com/,0,0,0.00,0.79,1430000,"[18,18,18,18,18,18,18,81,81,81,100,100]",2026-02-21,"Local pack, Image, Related searches",commercial,Organic
cross country movers,59,59,880,21,10.05,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.3,14000000,"[4,8,5,13,10,10,16,18,18,24,24,24]",2026-02-14,"Knowledge panel, Sitelinks, Video, Ads bottom, People also ask, Related searches, Ads middle, AI overview",informational,Organic
long haul movers,21,21,390,24,7.59,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.45,79800000,"[54,54,54,54,54,54,54,81,81,100,81,81]",2026-02-04,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
one day moving company,24,24,320,31,7.08,https://www.firstratemovers.com/stittsville/,0,0,0.00,0.24,1170000000,"[43,100,66,54,81,100,54,54,54,35,29,54]",2026-02-17,"Knowledge panel, Sitelinks, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
one day moving company,99,99,320,31,7.08,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.24,1170000000,"[43,100,66,54,81,100,54,54,54,35,29,54]",2026-02-17,"Knowledge panel, Sitelinks, Ads bottom, People also ask, Related searches, AI overview","commercial, informational",Organic
moving company tips,55,55,110,10,0.40,https://www.firstratemovers.com/faq/,0,0,0.00,0.05,726000000,"[64,64,52,82,82,82,82,82,100,52,52,52]",2026-02-17,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
reliable movers,34,34,140,22,6.12,https://www.firstratemovers.com/,0,0,0.00,0.57,26900000,"[12,12,2,12,10,19,23,19,19,19,15,15]",2026-01-28,"Local pack, Sitelinks, Video, People also ask, Related searches",commercial,Organic
moving boxes cheapest,23,23,320,34,0.93,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,76200000,"[43,66,66,81,66,66,22,66,66,81,81,43]",2026-02-25,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",Organic
how much does moving a house cost,40,40,90,5,1.37,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.34,129,"[81,45,45,45,100,100,100,81,81,63,81,45]",2026-03-17,"Sitelinks, Video, Related searches, AI overview",informational,Organic
top moving companies,16,16,70,27,6.38,https://www.firstratemovers.com/,0,0,0.00,0.55,0,"[36,36,36,36,63,81,81,63,100,100,63,63]",2026-03-08,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, Ads middle",commercial,Organic
top moving companies,20,20,70,27,6.38,https://www.firstratemovers.com/,0,0,0.00,0.55,0,"[36,36,36,36,63,81,81,63,100,100,63,63]",2026-03-08,"Local pack, Sitelinks, Video, Related searches, Discussions and forums, Ads middle",commercial,Organic
small moving company near me,46,46,110,42,3.79,https://www.firstratemovers.com/stittsville/,0,0,0.00,0.97,1580000000,"[23,23,41,52,82,64,82,82,82,82,100,64]",2026-03-21,"Local pack, Video, People also ask, Related searches",transactional,Organic
cheap boxes moving,40,40,390,43,0.91,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,91700000,"[54,54,81,54,54,66,66,54,81,54,44,81]",2026-03-25,"Local pack, Sitelinks, Video, Image, Popular products, Related searches",commercial,Organic
moving estimates,16,16,90,14,6.87,https://www.firstratemovers.com/detailed-moving-estimates/,0,0,0.00,0.81,217000000,"[3,3,26,42,34,42,42,53,34,65,53,11]",2026-02-26,"Video, People also ask, Related searches, AI overview","commercial, informational",Organic
moving estimates,58,58,90,14,6.87,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.81,217000000,"[3,3,26,42,34,42,42,53,34,65,53,11]",2026-02-26,"Video, People also ask, Related searches, AI overview","commercial, informational",Organic
moving estimates,61,61,90,14,6.87,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.81,217000000,"[3,3,26,42,34,42,42,53,34,65,53,11]",2026-02-26,"Video, People also ask, Related searches, AI overview","commercial, informational",Organic
versatile moving,7,7,110,25,0.00,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0,89700000,"[17,17,23,53,43,17,5,17,12,12,10,100]",2026-02-15,"Knowledge panel, Sitelinks, Video, People also ask",navigational,People also ask
home moving companies near me,1,1,110,33,4.62,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.48,812000000,"[52,41,29,82,64,64,100,41,41,82,52,52]",2026-02-15,"Local pack, Video, People also ask, Related searches",transactional,People also ask
moving from toronto to ottawa,25,25,170,5,8.14,https://www.firstratemovers.com/moving-from-ottawa-to-toronto/,0,0,0.00,0.44,64400000,"[43,43,43,81,15,53,12,65,65,65,65,65]",2026-02-21,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
moving from toronto to ottawa,91,91,170,5,8.14,https://www.firstratemovers.com/what-to-know-about-moving-from-ottawa-to-toronto/,0,0,0.00,0.44,64400000,"[43,43,43,81,15,53,12,65,65,65,65,65]",2026-02-21,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
looking for moving boxes,42,42,320,30,0.00,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.45,96400000,"[66,66,66,66,66,66,54,66,66,66,66,43]",2026-02-17,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",Organic
cheapest moving boxes,28,28,390,36,1.50,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,111000000,"[54,44,66,54,54,54,54,54,81,66,54,81]",2026-03-27,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
cheapest moving boxes,31,31,390,36,1.50,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,111000000,"[54,44,66,54,54,54,54,54,81,66,54,81]",2026-03-27,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
cheapest moving boxes,45,45,390,36,1.50,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,111000000,"[54,44,66,54,54,54,54,54,81,66,54,81]",2026-03-27,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
flat rate movers edmonton,62,62,70,14,4.93,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.9,0,"[5,5,6,11,8,8,15,15,15,11,11,8]",2026-03-08,"Knowledge panel, Related searches, AI overview",commercial,Organic
good moving boxes,32,32,90,32,0.78,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.96,341000000,"[41,52,82,64,41,82,52,52,100,29,41,29]",2026-03-26,"Local pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
moving companies for hire,75,75,110,,4.49,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.97,150000000,"[43,43,65,81,100,0,53,0,3,0,6,3]",2026-02-09,"Local pack, People also ask, Related searches",commercial,Organic
cost for movers,36,36,110,,3.33,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.54,81400000,"[0,6,3,3,1,6,100,6,6,81,3,3]",2026-02-09,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
cost for movers,76,76,110,,3.33,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.54,81400000,"[0,6,3,3,1,6,100,6,6,81,3,3]",2026-02-09,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
piano moving price,18,18,70,4,1.82,https://www.firstratemovers.com/ottawa-piano-movers/,0,0,0.00,0.18,55200000,"[5,41,23,29,11,5,0,52,64,52,82,100]",2026-02-16,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
moving house service,14,14,70,51,5.86,https://www.firstratemovers.com/,0,0,0.00,0.74,1390000000,"[28,28,50,78,78,100,100,50,28,35,28,21]",2026-02-10,"Local pack, Video, People also ask, Related searches",commercial,Organic
moving house service,68,68,70,51,5.86,https://www.firstratemovers.com/,0,0,0.00,0.74,1390000000,"[28,28,50,78,78,100,100,50,28,35,28,21]",2026-02-10,"Local pack, Video, People also ask, Related searches",commercial,Organic
buy moving boxes,55,55,720,40,1.07,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,1,177000000,"[36,36,36,45,45,36,45,67,76,76,55,67]",2026-02-14,"Local pack, Sitelinks, Video, Image, Ads bottom, People also ask, Popular products, Related searches",transactional,Organic
avenue moving and storage,3,3,210,22,1.43,https://www.firstratemovers.com/how-to-choose-a-good-moving-company/,0,0,0.00,0.05,24800000,"[80,80,42,53,42,65,100,100,100,100,100,100]",2026-03-05,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,People also ask
avenue moving and storage,3,3,210,22,1.43,https://www.firstratemovers.com/,0,0,0.00,0.05,24800000,"[80,80,42,53,42,65,100,100,100,100,100,100]",2026-03-05,"Knowledge panel, Sitelinks, People also ask, Related searches",navigational,People also ask
box moving,45,45,390,42,3.89,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.88,1450000000,"[44,54,44,54,44,54,44,44,44,66,54,54]",2026-02-19,"Local pack, Video, Image, Popular products, Related searches",commercial,Organic
box moving,57,57,390,42,3.89,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.88,1450000000,"[44,54,44,54,44,54,44,44,44,66,54,54]",2026-02-19,"Local pack, Video, Image, Popular products, Related searches",commercial,Organic
movers cost,99,99,390,18,3.28,https://www.firstratemovers.com/typical-move-costs-for-2024/,0,0,0.00,0.61,0,"[44,54,67,44,44,67,44,54,54,29,29,36]",2026-03-15,"Video, Related searches, AI overview",informational,Organic
movers with truck,15,15,70,29,2.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.51,25900000,"[52,100,23,41,23,17,5,17,29,82,29,41]",2026-02-03,"Local pack, Image pack, Video, Ads bottom, People also ask, Related searches",commercial,Organic
movers with truck,62,62,70,29,2.83,https://www.firstratemovers.com/consolidated-moving-services/,0,0,0.00,0.51,25900000,"[52,100,23,41,23,17,5,17,29,82,29,41]",2026-02-03,"Local pack, Image pack, Video, Ads bottom, People also ask, Related searches",commercial,Organic
movers with truck,70,70,70,29,2.83,https://www.firstratemovers.com/moving-trucks/,0,0,0.00,0.51,25900000,"[52,100,23,41,23,17,5,17,29,82,29,41]",2026-02-03,"Local pack, Image pack, Video, Ads bottom, People also ask, Related searches",commercial,Organic
how much is a moving company cost,12,12,210,14,2.53,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.83,744000000,"[81,100,18,43,100,66,18,29,29,29,22,14]",2026-03-03,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
packing movers,13,13,90,9,4.19,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.74,153,"[52,33,42,66,42,52,33,33,23,23,23,23]",2026-03-27,"Local pack, Video, People also ask, Related searches",commercial,Organic
long term storage,95,95,480,26,5.69,https://www.firstratemovers.com/free-storage-ottawa/,0,0,0.00,0.01,234,"[3,2,3,3,3,10,8,8,7,10,8,100]",2026-03-18,"Local pack, Video, Related searches, AI overview",informational,Organic
best place to buy boxes for moving house,26,26,320,32,0.00,https://www.firstratemovers.com/moving-boxes-and-supplies/,0,0,0.00,0.33,165000000,"[54,54,44,54,54,54,54,66,54,66,66,54]",2026-02-04,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
moving company in oshawa,5,5,90,28,8.27,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.6,913000,"[0,0,2,6,6,8,6,43,43,35,43,35]",2026-03-03,"Local pack, Image, People also ask, Related searches",commercial,People also ask
cheap long distance movers,15,15,480,38,6.29,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.13,22000000,"[16,20,31,25,20,16,31,31,37,25,31,37]",2026-03-22,"Local pack, Video, Related searches, Discussions and forums, AI overview",informational,Organic
movers oakville,1,1,390,49,10.41,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.87,646000,"[19,15,19,23,29,54,36,67,54,67,67,67]",2026-02-17,"Local pack, Image, People also ask, Related searches",commercial,People also ask
top long distance movers,56,56,210,,9.18,https://www.firstratemovers.com/long-distance-moving/,0,0,0.00,0.04,22300000,"[28,43,66,43,35,43,53,53,43,100,82,66]",2026-03-03,"Sitelinks, Video, Ads bottom, People also ask, Related searches, Discussions and forums, Ads middle, AI overview",commercial,Organic
ottawa moving,28,28,110,37,7.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.41,0,"[5,5,5,8,5,5,16,16,10,8,10,8]",2026-03-06,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
ottawa moving,49,49,110,37,7.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.41,0,"[5,5,5,8,5,5,16,16,10,8,10,8]",2026-03-06,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
ottawa moving,52,52,110,37,7.83,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.41,0,"[5,5,5,8,5,5,16,16,10,8,10,8]",2026-03-06,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
ottawa moving,87,87,110,37,7.83,https://www.firstratemovers.com/ottawa-packing-services/,0,0,0.00,0.41,0,"[5,5,5,8,5,5,16,16,10,8,10,8]",2026-03-06,"Local pack, Sitelinks, Video, Image, Related searches",commercial,Organic
cheapest moving companies,12,12,90,24,4.58,https://www.firstratemovers.com/local-ottawa-moving-rates/,0,0,0.00,0.93,356000000,"[11,26,26,19,26,26,26,53,42,53,53,65]",2026-02-27,"Sitelinks, Video, People also ask, Related searches, Discussions and forums, AI overview",commercial,Organic
